X,Y,Year,Occurrence,Occurren_Day,Location_T,Bicycle_Status,Bicycle_Value,Bicycle_Make,Bicycle_Type,Bicycle_Frame,Bicycle_Color,Ottawa_Neighboirhood,Month,Diff_Rep_Occu,Brand_Popularity,Range_Price,Weekend_or_WeekDay
-8426255.816,5687285.981,2019,2019/07/19 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",STOLEN,100,GIANT,HYBRID,MEN'S,BROWN,Centretown,July,4,Well-Known,VERY LOW PRICE,Weekend
-8427317.842,5685601.402,2019,2019/08/28 00:00:00+00,Thursday,"SINGLE HOME, HOUSE",STOLEN,500,FUJI,REGULAR,MEN'S,GRAY,Hintonburg - Mechanicsville,August,0,Well-Known,LOW PRICE,Week_Day
-8421068.102,5689217.582,2019,2019/03/25 00:00:00+00,Tuesday,"SINGLE HOME, HOUSE",STOLEN,100,SEKINE,OTHER,WOMEN'S,BLUE,Overbrook - McArthur,March,1,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8427525.577,5686531.709,2019,2019/07/28 00:00:00+00,Sunday,"STREETS, ROADS, HIGHWAYS",STOLEN,150,CARRERA,MOUNTAIN,UNISEX,GRAY,Centretown,July,0,LESS-RECOGNIZED,VERY LOW PRICE,Weekend
-8426847.484,5685853.545,2019,2019/08/29 00:00:00+00,Thursday,"SINGLE HOME, HOUSE",STOLEN,150,NORCO,HYBRID,UNISEX,GREEN,Centretown,August,1,FAIRLY RECOGNIZED,VERY LOW PRICE,Week_Day
-8425964.93,5689025.569,2019,2019/07/28 00:00:00+00,Sunday,"STREETS, ROADS, HIGHWAYS",STOLEN,850,TREK,MOUNTAIN,WOMEN'S,GRAY,Glebe - Dows Lake,July,2,Well-Known,LOW PRICE,Weekend
-8421068.102,5689217.582,2019,2019/03/25 00:00:00+00,Tuesday,"SINGLE HOME, HOUSE",STOLEN,350,SPECIALIZED,OTHER,MEN'S,BROWN,Overbrook - McArthur,March,1,Well-Known,VERY LOW PRICE,Week_Day
-8430175.445,5684950.603,2019,2019/08/28 00:00:00+00,Thursday,PARKING LOTS,STOLEN,100,GIANT,HYBRID,WOMEN'S,PINK,West Centretown,August,10,Well-Known,VERY LOW PRICE,Week_Day
-8420780.678,5690367.984,2019,2019/03/25 00:00:00+00,Monday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,800,TREK,MOUNTAIN,MEN'S,BLACK,Vanier South,March,0,Well-Known,LOW PRICE,Week_Day
-8427492.303,5685647.362,2019,2019/07/20 00:00:00+00,Wednesday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,750,TREK,HYBRID,WOMEN'S,BLACK,West Centretown,July,0,Well-Known,LOW PRICE,Week_Day
-8431835.404,5684117.137,2019,2018/10/20 00:00:00+00,Thursday,PARKING LOTS,STOLEN,600,GIANT,HYBRID,MEN'S,GRAY,Island Park - Wellington Village,October,6,Well-Known,LOW PRICE,Week_Day
-8427492.303,5685647.362,2019,2019/07/20 00:00:00+00,Wednesday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,600,LOUG,HYBRID,WOMEN'S,BLUE,West Centretown,July,0,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8427153.155,5687733.072,2019,2019/03/15 00:00:00+00,Tuesday,PARKING LOTS,STOLEN,200,SCHWINN,MOUNTAIN,MEN'S,BLUE,Centretown,March,0,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8423642.456,5690669.423,2019,2019/08/28 00:00:00+00,Wednesday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,400,MIYATA,REGULAR,WOMEN'S,PINK,Chapman Mills,August,4,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8429364.526,5664769.924,2019,2019/08/27 00:00:00+00,Wednesday,PARKING LOTS,STOLEN,800,STRIDER,BMX,MEN'S,RED,Centretown,August,10,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8424529.311,5691740.539,2019,2019/03/09 00:00:00+00,Monday,"SINGLE HOME, HOUSE",FOUND,143,PEUG,REGULAR,MEN'S,BLUE,Lindenlea - New Edinburgh,March,1,FAIRLY RECOGNIZED,VERY LOW PRICE,Week_Day
-8426757.897,5687277.24,2019,2019/08/20 00:00:00+00,Wednesday,OPEN AREAS,LOST,400,MOUNTAIN,HYBRID,WOMEN'S,SILK,Vanier North,August,0,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8424529.311,5691740.539,2019,2019/03/09 00:00:00+00,Monday,"SINGLE HOME, HOUSE",STOLEN,1500,GT,REGULAR,MEN'S,BLACK,Lindenlea - New Edinburgh,March,4,Well-Known,AFFORDABLE,Week_Day
-8425285.641,5688552.221,2019,2019/08/27 00:00:00+00,Tuesday,UNIVERSITIES / COLLEGES,STOLEN,800,CANNONDALE,HYBRID,MEN'S,BLUE,Orléans Village - Chateauneuf,August,2,Well-Known,LOW PRICE,Week_Day
-8422414.92,5693357.835,2019,2019/03/05 00:00:00+00,Wednesday,"SINGLE HOME, HOUSE",STOLEN,50,RALEIGH,MOUNTAIN,CHILD'S,SILK,Manor Park,March,3,FAIRLY RECOGNIZED,VERY LOW PRICE,Week_Day
-8425285.641,5688552.221,2019,2019/08/27 00:00:00+00,Tuesday,UNIVERSITIES / COLLEGES,STOLEN,300,ZYCLE FIX,RACER,MEN'S,BLACK,Sandy Hill,August,1,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8422723.815,5683618.664,2019,2018/11/08 00:00:00+00,Thursday,"STREETS, ROADS, HIGHWAYS",STOLEN,500,TREK,MOUNTAIN,MEN'S,BLACK,Billings Bridge - Alta Vista,November,0,Well-Known,LOW PRICE,Week_Day
-8426101.122,5688059.144,2019,2019/08/27 00:00:00+00,Tuesday,CHURCH/SYNAGOGUE/TEMPLE/MOSQUE/RELIGIOUS INSTITUTION,STOLEN,450,DIADORA,HYBRID,WOMEN'S,BLUE,Centretown,August,4,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8422723.815,5683618.664,2019,2018/11/08 00:00:00+00,Thursday,"STREETS, ROADS, HIGHWAYS",STOLEN,0,TREK,HYBRID,MEN'S,BLACK,Billings Bridge - Alta Vista,November,0,Well-Known,VERY LOW PRICE,Week_Day
-8407162.034,5696134.075,2019,2019/08/26 00:00:00+00,Tuesday,PARKING LOTS,STOLEN,700,GT,MOUNTAIN,MEN'S,GRAY,Sandy Hill,August,0,Well-Known,LOW PRICE,Week_Day
-8427211.945,5687829.275,2019,2019/02/15 00:00:00+00,Friday,OPEN AREAS,STOLEN,500,NORCO,HYBRID,MEN'S,BLUE,Centretown,February,4,FAIRLY RECOGNIZED,LOW PRICE,Weekend
-8431835.404,5684117.137,2019,2019/08/26 00:00:00+00,Tuesday,OPEN AREAS,STOLEN,1500,TREK,HYBRID,WOMEN'S,GRAY,Island Park - Wellington Village,August,0,Well-Known,AFFORDABLE,Week_Day
-8427211.945,5687829.275,2019,2019/02/15 00:00:00+00,Friday,OPEN AREAS,STOLEN,700,MASI,REGULAR,MEN'S,BROWN,Centretown,February,8,FAIRLY RECOGNIZED,LOW PRICE,Weekend
-8427423.643,5687276.236,2019,2019/02/05 00:00:00+00,Monday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,3800,PEDEGO,OTHER,MEN'S,BLACK,Centretown,February,4,LESS-RECOGNIZED,HIGH,Week_Day
-8425770.758,5688849.568,2019,2019/08/26 00:00:00+00,Tuesday,OPEN AREAS,STOLEN,500,MOUNTAIN,MOUNTAIN,MEN'S,YELLOW,Sandy Hill,August,3,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8426487.705,5682423.345,2019,2018/12/15 00:00:00+00,Wednesday,"STREETS, ROADS, HIGHWAYS",STOLEN,350,CCM,HYBRID,WOMEN'S,PINK,Carleton University,December,4,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8427097.21,5687636.899,2019,2019/08/23 00:00:00+00,Monday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,200,GARLATI,RACER,MEN'S,WHITE,Centretown,August,0,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8426034.064,5687415.041,2019,2019/01/17 00:00:00+00,Saturday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,3100,TREK,REGULAR,WOMEN'S,BLUE,Centretown,January,1,Well-Known,HIGH,Weekend
-8429173.661,5685973.679,2019,2019/08/26 00:00:00+00,Monday,"SINGLE HOME, HOUSE",STOLEN,800,MARLIN,HYBRID,WOMEN'S,BLACK,Centretown,August,0,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8426034.064,5687415.041,2019,2019/01/17 00:00:00+00,Saturday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,5100,TREK,REGULAR,MEN'S,RED,Centretown,January,0,Well-Known,HIGH,Weekend
-8425424.103,5684530.588,2019,2019/08/25 00:00:00+00,Monday,DWELLING UNIT,STOLEN,200,NORCO,MOUNTAIN,MEN'S,BLUE,Centretown,August,1,FAIRLY RECOGNIZED,VERY LOW PRICE,Week_Day
-8427195.664,5686453.45,2019,2018/12/20 00:00:00+00,Monday,DWELLING UNIT,STOLEN,1800,RALEIGH,OTHER,MEN'S,BLUE,Centretown,December,1,FAIRLY RECOGNIZED,AFFORDABLE,Week_Day
-8426175.476,5686643.02,2019,2019/08/26 00:00:00+00,Monday,"STREETS, ROADS, HIGHWAYS",STOLEN,80,KHS,REGULAR,MEN'S,GRAY,Glebe - Dows Lake,August,8,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8426321.621,5687390.819,2018,2018/12/31 00:00:00+00,Monday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,4000,CERVELO,RACER,MEN'S,WHITE,Centretown,December,0,Well-Known,HIGH,Week_Day
-8428166.532,5663826.373,2019,2019/08/25 00:00:00+00,Monday,"SINGLE HOME, HOUSE",STOLEN,249,NAKAMURA,MOUNTAIN,MEN'S,GRAY,Overbrook - McArthur,August,1,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8425635.677,5685304.894,2019,2019/07/14 00:00:00+00,Sunday,PARKING LOTS,STOLEN,400,SCHWINN,HYBRID,WOMEN'S,PURPLE,Glebe - Dows Lake,July,5,LESS-RECOGNIZED,VERY LOW PRICE,Weekend
-8422145.262,5688650.907,2019,2019/08/25 00:00:00+00,Monday,"SINGLE HOME, HOUSE",STOLEN,350,GUARDIAN,RACER,CHILD'S,PINK,Hintonburg - Mechanicsville,August,1,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8425324.761,5687229.483,2019,2019/07/28 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",STOLEN,200,MARLIN,REGULAR,WOMEN'S,SILK,Centretown,July,0,LESS-RECOGNIZED,VERY LOW PRICE,Weekend
-8427132.701,5686348.658,2019,2019/08/23 00:00:00+00,Monday,"SINGLE HOME, HOUSE",STOLEN,450,NORCO,HYBRID,MEN'S,RED,Chapman Mills,August,1,FAIRLY RECOGNIZED,LOW PRICE,Week_Day
-8425275.209,5688757.48,2019,2019/07/26 00:00:00+00,Saturday,PARKING LOTS,STOLEN,590,SPECIALIZED,HYBRID,MEN'S,BLACK,Sandy Hill,July,1,Well-Known,LOW PRICE,Weekend
-8420502.713,5689274.355,2019,2019/08/24 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",STOLEN,250,EVERYDAY,REGULAR,WOMEN'S,WHITE,Stittsville,August,0,LESS-RECOGNIZED,VERY LOW PRICE,Weekend
-8420941.599,5684632.706,2019,2019/07/26 00:00:00+00,Saturday,HOSPITAL,STOLEN,300,SPECIALIZED,HYBRID,UNISEX,BLACK,Billings Bridge - Alta Vista,July,1,Well-Known,VERY LOW PRICE,Weekend
-8404100.631,5696395.662,2019,2019/08/22 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",STOLEN,100,GIANT,MOUNTAIN,MEN'S,BLACK,Queenswood Heights,August,0,Well-Known,VERY LOW PRICE,Weekend
-8442858.672,5667004.656,2019,2019/07/22 00:00:00+00,Saturday,"SINGLE HOME, HOUSE",RECOVERED,700,CCM,MOUNTAIN,MEN'S,BLACK,Bridlewood - Emerald Meadows,July,1,LESS-RECOGNIZED,LOW PRICE,Weekend
-8427072.582,5686243.897,2019,2019/08/24 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",STOLEN,500,NORCO,HYBRID,MEN'S,BLACK,Centretown,August,0,FAIRLY RECOGNIZED,LOW PRICE,Weekend
-8429416.073,5683757.356,2019,2019/07/26 00:00:00+00,Saturday,PARKING LOTS,STOLEN,500,GIANT,RACER,MEN'S,BLUE,Civic Hospital-Central Park,July,1,Well-Known,LOW PRICE,Weekend
-8425103.347,5689395.703,2019,2019/08/25 00:00:00+00,Sunday,PARKING LOTS,STOLEN,150,DECATHLON,REGULAR,UNISEX,BLACK,Overbrook - McArthur,August,7,FAIRLY RECOGNIZED,VERY LOW PRICE,Weekend
-8423461.987,5679633.541,2019,2019/07/26 00:00:00+00,Saturday,OTHER PUBLIC TRANSPORTATION AND CONNECTED FACILITIES,STOLEN,1000,CUBE,MOUNTAIN,MEN'S,GRAY,Hunt Club Woods - Quintarra - Revelstoke,July,1,LESS-RECOGNIZED,LOW PRICE,Weekend
-8426193.352,5688483.554,2019,2019/08/25 00:00:00+00,Sunday,"STREETS, ROADS, HIGHWAYS",STOLEN,400,HYBRID,HYBRID,MEN'S,BLACK,Lowertown,August,0,LESS-RECOGNIZED,VERY LOW PRICE,Weekend
-8423461.987,5679633.541,2019,2019/07/26 00:00:00+00,Saturday,OTHER PUBLIC TRANSPORTATION AND CONNECTED FACILITIES,STOLEN,200,CCM,HYBRID,MEN'S,GREEN,Hunt Club Woods - Quintarra - Revelstoke,July,1,LESS-RECOGNIZED,VERY LOW PRICE,Weekend
-8427072.582,5686243.897,2019,2019/08/24 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",STOLEN,100,CCM,MOUNTAIN,MEN'S,BLUE,Centretown,August,0,LESS-RECOGNIZED,VERY LOW PRICE,Weekend
-8426034.064,5687415.041,2019,2019/07/25 00:00:00+00,Friday,PARKING LOTS,STOLEN,800,TREK,HYBRID,MEN'S,BLACK,Glebe - Dows Lake,July,1,Well-Known,LOW PRICE,Weekend
-8450113.738,5660029.858,2019,2019/08/18 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",STOLEN,500,GT,MOUNTAIN,MEN'S,BLUE,Centretown,August,0,Well-Known,LOW PRICE,Weekend
-8426027.31,5689511.596,2019,2019/07/26 00:00:00+00,Friday,"STREETS, ROADS, HIGHWAYS",STOLEN,500,NORCO,TOURING,MEN'S,BLACK,Glebe - Dows Lake,July,1,FAIRLY RECOGNIZED,LOW PRICE,Weekend
-8434694.046,5681895.099,2019,2019/08/23 00:00:00+00,Saturday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,539,SPECIALIZED,OTHER,UNISEX,BLACK,Laurentian,August,0,Well-Known,LOW PRICE,Weekend
-8425400.789,5684473.097,2019,2019/07/26 00:00:00+00,Friday,OTHER COMMERCIAL / CORPORATE PLACES,RECOVERED,350,NORCO,MOUNTAIN,UNISEX,BLUE,Centretown,July,1,FAIRLY RECOGNIZED,VERY LOW PRICE,Weekend
-8430300.584,5684336.504,2019,2019/08/07 00:00:00+00,Saturday,OTHER NON COMMERCIAL/CORPORATE PLACES/ GOVT BLDG,STOLEN,250,OPUS,HYBRID,CHILD'S,BLACK,Hintonburg - Mechanicsville,August,0,LESS-RECOGNIZED,VERY LOW PRICE,Weekend
-8425400.789,5684473.097,2019,2019/07/26 00:00:00+00,Friday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,100,KONA,MOUNTAIN,MEN'S,SILK,Byward Market,July,9,Well-Known,VERY LOW PRICE,Weekend
-8424560.173,5683137.595,2019,2019/07/24 00:00:00+00,Thursday,PARKING LOTS,STOLEN,500,KUNSTADT,HYBRID,MEN'S,WHITE,Sandy Hill,July,0,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8421910.665,5684153.642,2019,2019/07/25 00:00:00+00,Thursday,OPEN AREAS,STOLEN,800,GHOST,MOUNTAIN,WOMEN'S,WHITE,Old Ottawa South,July,10,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8424560.173,5683137.595,2019,2019/07/24 00:00:00+00,Thursday,PARKING LOTS,STOLEN,700,MARLIN,HYBRID,MEN'S,BLACK,Lowertown,July,1,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8430764.104,5663914.471,2019,2019/07/17 00:00:00+00,Thursday,"SINGLE HOME, HOUSE",STOLEN,400,GIANT,HYBRID,MEN'S,BLACK,Chapman Mills,July,4,Well-Known,VERY LOW PRICE,Week_Day
-8435846.088,5675853.79,2019,2019/07/24 00:00:00+00,Thursday,"SINGLE HOME, HOUSE",STOLEN,1000,TREK,TOURING,MEN'S,BLACK,Old Ottawa South,July,1,Well-Known,LOW PRICE,Week_Day
-8425992.81,5687861.053,2019,2019/07/23 00:00:00+00,Thursday,PARKING LOTS,STOLEN,450,NORTHROCK,MOUNTAIN,MEN'S,BLACK,Old Ottawa South,July,1,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8424403.486,5688727.171,2019,2019/07/24 00:00:00+00,Thursday,OPEN AREAS,STOLEN,150,CCM,HYBRID,MEN'S,BLUE,Centretown,July,1,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8425403.2,5689890.693,2019,2019/07/18 00:00:00+00,Thursday,DWELLING UNIT,STOLEN,150,SCHWINN,REGULAR,WOMEN'S,BLUE,Briar Green - Leslie Park,July,1,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8426224.421,5687723.784,2019,2019/07/25 00:00:00+00,Thursday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,1800,NORCO,RACER,MEN'S,BLUE,Billings Bridge - Alta Vista,July,5,FAIRLY RECOGNIZED,AFFORDABLE,Week_Day
-8425501.428,5682915.785,2019,2019/07/20 00:00:00+00,Thursday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,200,COLUMBIA,REGULAR,UNISEX,TURQUOISE,Bayshore - Belltown,July,0,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8426937,5681425.815,2018,2018/12/21 00:00:00+00,Friday,UNIVERSITIES / COLLEGES,STOLEN,853,SCOTT,HYBRID,UNISEX,BLACK,Carleton University,December,19,Well-Known,LOW PRICE,Weekend
-8426304.021,5686303.276,2018,2018/11/30 00:00:00+00,Friday,"STREETS, ROADS, HIGHWAYS",STOLEN,700,NORCO,MOUNTAIN,MEN'S,MAROON,Carlington,November,1,FAIRLY RECOGNIZED,LOW PRICE,Weekend
-8426937,5681425.815,2018,2018/12/18 00:00:00+00,Thursday,UNIVERSITIES / COLLEGES,STOLEN,150,CCM,OTHER,UNISEX,ORANGE,Carleton University,December,10,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8426167.077,5687626.163,2018,2018/12/10 00:00:00+00,Tuesday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,800,OPUS,REGULAR,WOMEN'S,WHITE,Centretown,December,0,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8426540.441,5686698.053,2018,2018/12/18 00:00:00+00,Tuesday,PHARMACY *,STOLEN,250,SPECIALIZED,MOUNTAIN,UNISEX,BRONZE,Centretown,December,0,Well-Known,VERY LOW PRICE,Week_Day
-8425342.617,5686772.078,2018,2018/12/17 00:00:00+00,Monday,DWELLING UNIT,STOLEN,800,GT,MOUNTAIN,MEN'S,BLACK,Centretown,December,1,Well-Known,LOW PRICE,Week_Day
-8430907.086,5685776.322,2018,2018/12/12 00:00:00+00,Sunday,PARKING LOTS,STOLEN,1150,KHS,OTHER,UNISEX,ORANGE,Island Park - Wellington Village,December,1,LESS-RECOGNIZED,AFFORDABLE,Weekend
-8426937,5681425.815,2018,2018/12/11 00:00:00+00,Tuesday,UNIVERSITIES / COLLEGES,STOLEN,100,SCHWINN,MOUNTAIN,MEN'S,WHITE,Carleton University,December,1,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8427967.657,5686625.192,2018,2018/12/01 00:00:00+00,Monday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,796,NORCO,HYBRID,MEN'S,BLACK,West Centretown,December,1,FAIRLY RECOGNIZED,LOW PRICE,Week_Day
-8427967.657,5686625.192,2018,2018/12/01 00:00:00+00,Monday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,80,RALEIGH,MOUNTAIN,WOMEN'S,BLUE,West Centretown,December,2,FAIRLY RECOGNIZED,VERY LOW PRICE,Week_Day
-8424133.702,5688538.852,2018,2018/12/06 00:00:00+00,Friday,PRIVATE PROPERTY STRUCTURE,STOLEN,500,ZYCLE FIX,RACER,MEN'S,ORANGE,Sandy Hill,December,1,LESS-RECOGNIZED,LOW PRICE,Weekend
-8429865.727,5685813.134,2018,2018/12/01 00:00:00+00,Wednesday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,700,TREK,HYBRID,UNISEX,WHITE,Hintonburg - Mechanicsville,December,0,Well-Known,LOW PRICE,Week_Day
-8426937,5681425.815,2018,2018/11/28 00:00:00+00,Wednesday,UNIVERSITIES / COLLEGES,STOLEN,200,CCM,MOUNTAIN,MEN'S,BLUE,Carleton University,November,0,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8426418.431,5682956.099,2018,2018/12/05 00:00:00+00,Wednesday,UNIVERSITIES / COLLEGES,STOLEN,750,DEVINCI,OTHER,MEN'S,BLACK,Carleton University,December,1,FAIRLY RECOGNIZED,LOW PRICE,Week_Day
-8430786.892,5675479.214,2018,2018/11/29 00:00:00+00,Monday,"SINGLE HOME, HOUSE",STOLEN,700,NORCO,HYBRID,MEN'S,BLACK,Cityview - Crestview - Meadowlands,November,0,FAIRLY RECOGNIZED,LOW PRICE,Week_Day
-8431311.484,5678603.068,2018,2018/11/28 00:00:00+00,Thursday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,800,ZIZZO,MOUNTAIN,MEN'S,BLACK,Skyline - Fisher Heights,November,13,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8426937,5681425.815,2018,2018/11/27 00:00:00+00,Tuesday,UNIVERSITIES / COLLEGES,STOLEN,900,SPECIALIZED,MOUNTAIN,MEN'S,BLACK,Carleton University,November,3,Well-Known,LOW PRICE,Week_Day
-8446425.801,5669160.028,2018,2018/10/29 00:00:00+00,Monday,OPEN AREAS,STOLEN,1600,SCOTT,TOURING,MEN'S,BROWN,Glen Cairn - Kanata South Business Park,October,0,Well-Known,AFFORDABLE,Week_Day
